behaviorSpaceRun,componentID,members,terr,mem,numPred,meanDist
198,1,,None,None,4,0.9152436108910333
198,2,,None,None,4,1.0974850192870944
198,3,,None,None,4,NA
198,4,,None,None,4,NA
198,5,,None,None,4,2.6827690202070533
198,6,,None,None,4,NA
198,7,,None,None,4,NA
198,8,,None,None,4,NA
198,9,,None,None,4,NA
199,1,,None,None,4,1.6674767113927786
199,2,,None,None,4,6.691315599088729
199,3,,None,None,4,60.883286097714176
200,1,,None,None,4,3.145614297040403
200,2,,None,None,4,1.7841504446357683
1,1,,None,Shared,1,3.7960777138844715
1,2,,None,Shared,1,1.451139173201524
1,3,,None,Shared,1,NA
1,4,,None,Shared,1,0.09652238082434585
1,5,,None,Shared,1,NA
1,6,,None,Shared,1,0.6389078794533433
2,1,,None,Shared,1,1.5659815754485418
2,2,,None,Shared,1,0.8281434991706597
2,3,,None,Shared,1,2.122033094693873
3,1,,None,Shared,1,5.380035719589887
3,2,,None,Shared,1,31.924132334802778
3,3,,None,Shared,1,NA
3,4,,None,Shared,1,NA
3,5,,None,Shared,1,0.09857266355334073
3,6,,None,Shared,1,NA
4,1,,None,Shared,1,20.205015048540357
4,2,,None,Shared,1,0.01893620870184827
4,3,,None,Shared,1,1.0642352472177725
4,4,,None,Shared,1,NA
4,5,,None,Shared,1,NA
5,1,,None,Shared,1,1.496695159567185
5,2,,None,Shared,1,5.394207981209759
5,3,,None,Shared,1,4.665570552603431
6,1,,None,Shared,1,1.8060251985549924
6,2,,None,Shared,1,1.2975735451382995
6,3,,None,Shared,1,NA
7,1,,None,Shared,1,18.803045015827493
7,2,,None,Shared,1,1.221119923078714
7,3,,None,Shared,1,0.6057451043071841
8,1,,None,Shared,1,1.9005227226826469
8,2,,None,Shared,1,1.7692684874950007
9,1,,None,Shared,1,NA
9,2,,None,Shared,1,1.6914842360571671
9,3,,None,Shared,1,0.5727027918296793
9,4,,None,Shared,1,NA
9,5,,None,Shared,1,1.2125495841246168
9,6,,None,Shared,1,NA
10,1,,None,Shared,1,0.9162499513769377
10,2,,None,Shared,1,1.5408702061565502
10,3,,None,Shared,1,1.5957033751913319
10,4,,None,Shared,1,0.9328009577695321
10,5,,None,Shared,1,NA
11,1,,None,Shared,1,16.085905500444362
11,2,,None,Shared,1,2.1393360879668344
12,1,,None,Shared,1,0.42427013169497485
12,2,,None,Shared,1,1.0930721180577727
12,3,,None,Shared,1,1.0649795193054707
12,4,,None,Shared,1,NA
12,5,,None,Shared,1,NA
12,6,,None,Shared,1,NA
12,7,,None,Shared,1,NA
13,1,,None,Shared,1,5.696658962848252
13,2,,None,Shared,1,91.54908556839878
13,3,,None,Shared,1,0.2363384226062303
13,4,,None,Shared,1,2.450376762116712
13,5,,None,Shared,1,2.7321077650780925
13,6,,None,Shared,1,NA
13,7,,None,Shared,1,NA
14,1,,None,Shared,1,0.8146783064377351
14,2,,None,Shared,1,3.023286748526933
14,3,,None,Shared,1,NA
14,4,,None,Shared,1,NA
14,5,,None,Shared,1,NA
14,6,,None,Shared,1,13.585823282009816
14,7,,None,Shared,1,NA
15,1,,None,Shared,1,1.8740820662637367
15,2,,None,Shared,1,2.6366321074245205
15,3,,None,Shared,1,1.2045697651597367
16,1,,None,Shared,1,12.900622653125092
16,2,,None,Shared,1,1.4756119924310307
16,3,,None,Shared,1,0.6769881309886155
17,1,,None,Shared,1,3.0705410005026104
17,2,,None,Shared,1,1.0569584428900922
18,1,,None,Shared,1,1.982870154850446
18,2,,None,Shared,1,2.4767438851875534
19,1,,None,Shared,1,0.8110712119982929
19,2,,None,Shared,1,1.1161629546197198
19,3,,None,Shared,1,1.5058844266949991
19,4,,None,Shared,1,NA
19,5,,None,Shared,1,NA
19,6,,None,Shared,1,1.7760180911240726
19,7,,None,Shared,1,NA
20,1,,None,Shared,1,6.728282219696989
20,2,,None,Shared,1,0.02499939999279956
21,1,,None,Shared,1,2.857072907280002
21,2,,None,Shared,1,0.7605039909787134
22,1,,None,Shared,1,1.3798518732233538
22,2,,None,Shared,1,1.1415750039047994
22,3,,None,Shared,1,NA
22,4,,None,Shared,1,5.421913558752753
22,5,,None,Shared,1,NA
22,6,,None,Shared,1,NA
23,1,,None,Shared,1,0.8839247976259578
23,2,,None,Shared,1,1.3316401093532186
23,3,,None,Shared,1,2.0071439204736237
24,1,,None,Shared,1,1.6526843305065297
24,2,,None,Shared,1,NA
24,3,,None,Shared,1,1.9030143715149936
24,4,,None,Shared,1,0.4305990710626322
24,5,,None,Shared,1,NA
24,6,,None,Shared,1,NA
25,1,,None,Shared,1,2.0022729784249464
25,2,,None,Shared,1,0.9094513453845209
25,3,,None,Shared,1,3.3599606837768126
25,4,,None,Shared,1,NA
25,5,,None,Shared,1,NA
26,1,,None,Shared,1,2.4618320809762797
26,2,,None,Shared,1,2.0012473470068715
27,1,,None,Shared,1,7.577379784370109
27,2,,None,Shared,1,1.6390369075746394
28,1,,None,Shared,1,11.129937253029954
28,2,,None,Shared,1,NA
28,3,,None,Shared,1,0.02705734650700142
28,4,,None,Shared,1,NA
28,5,,None,Shared,1,NA
29,1,,None,Shared,1,2.4211742735236492
29,2,,None,Shared,1,NA
29,3,,None,Shared,1,0.6490065407990893
29,4,,None,Shared,1,NA
29,5,,None,Shared,1,0.10371113729971251
30,1,,None,Shared,1,3.620957721023718
30,2,,None,Shared,1,0.7892232340001234
30,3,,None,Shared,1,1.10858141470106
31,1,,None,Shared,1,2.4694513928844772
31,2,,None,Shared,1,1.2730684659901617
31,3,,None,Shared,1,0.06280127387242607
32,1,,None,Shared,1,28.880700387630572
32,2,,None,Shared,1,1.2712627207495928
32,3,,None,Shared,1,0.6473496891170938
33,1,,None,Shared,1,1.7587249120363742
33,2,,None,Shared,1,NA
33,3,,None,Shared,1,0.7502952164558291
33,4,,None,Shared,1,NA
33,5,,None,Shared,1,NA
33,6,,None,Shared,1,NA
33,7,,None,Shared,1,NA
33,8,,None,Shared,1,NA
33,9,,None,Shared,1,NA
33,10,,None,Shared,1,NA
34,1,,None,Shared,1,2.13261246629195
34,2,,None,Shared,1,1.4770815952477712
34,3,,None,Shared,1,0.3821208447598745
34,4,,None,Shared,1,NA
35,1,,None,Shared,1,2.057891087207544
35,2,,None,Shared,1,0.5502765875728747
35,3,,None,Shared,1,0.8060797239039004
35,4,,None,Shared,1,NA
35,5,,None,Shared,1,0.5872410067425489
35,6,,None,Shared,1,0.27636347443177445
36,1,,None,Shared,1,1.1839627669479809
36,2,,None,Shared,1,0.811392932721301
36,3,,None,Shared,1,0.84676816744589
36,4,,None,Shared,1,0.7185943488301778
37,1,,None,Shared,1,36.340619529860355
37,2,,None,Shared,1,1.7575704060340835
37,3,,None,Shared,1,0.8322893933204236
38,1,,None,Shared,1,0.8695382616446797
38,2,,None,Shared,1,1.7958394414278585
38,3,,None,Shared,1,1.3847449697593142
39,1,,None,Shared,1,0.9633857367768747
39,2,,None,Shared,1,1.870387513953335
39,3,,None,Shared,1,0.8705453872128288
40,1,,None,Shared,1,2.0698292845936694
40,2,,None,Shared,1,0.8215855502569478
40,3,,None,Shared,1,6.500945446625436
40,4,,None,Shared,1,0.6703580222629665
41,1,,None,Shared,1,2.462535219278407
41,2,,None,Shared,1,0.6640286774790798
41,3,,None,Shared,1,NA
41,4,,None,Shared,1,1.1044042566249717
42,1,,None,Shared,1,1.4497774413222726
42,2,,None,Shared,1,44.419663937430336
42,3,,None,Shared,1,2.129864111429882
43,1,,None,Shared,1,1.137129939306112
43,2,,None,Shared,1,2.3064768269675247
43,3,,None,Shared,1,0.1792993874358174
43,4,,None,Shared,1,NA
44,1,,None,Shared,1,3.4124524476255362
44,2,,None,Shared,1,4.153008385853574
44,3,,None,Shared,1,0.18104949599488052
45,1,,None,Shared,1,1.9239300264718593
45,2,,None,Shared,1,23.369855051314175
46,1,,None,Shared,1,19.961379278736395
46,2,,None,Shared,1,1.5208066647699792
46,3,,None,Shared,1,0.650487311930687
47,1,,None,Shared,1,1.2601574189901783
47,2,,None,Shared,1,1.5123872787820847
47,3,,None,Shared,1,NA
48,1,,None,Shared,1,0.32878619192417496
48,2,,None,Shared,1,3.0800006799682147
48,3,,None,Shared,1,0.8928435744320568
48,4,,None,Shared,1,5.559957763328783
48,5,,None,Shared,1,0.9708728644254631
49,1,,None,Shared,1,1.3919281469105445
49,2,,None,Shared,1,1.6616332720859845
49,3,,None,Shared,1,NA
49,4,,None,Shared,1,NA
50,1,,None,Shared,1,1.0943667319939134
50,2,,None,Shared,1,2.7827261784619273
50,3,,None,Shared,1,0.9910922265069667
51,1,,None,Shared,2,0.9674243706137128
51,2,,None,Shared,2,2.597926030450986
51,3,,None,Shared,2,2.689147320562155
51,4,,None,Shared,2,1.0309114413954263
52,1,,None,Shared,2,1.450601336186948
52,2,,None,Shared,2,NA
52,3,,None,Shared,2,5.666137747094087
52,4,,None,Shared,2,NA
52,5,,None,Shared,2,NA
52,6,,None,Shared,2,NA
52,7,,None,Shared,2,NA
52,8,,None,Shared,2,0.6304612993673767
52,9,,None,Shared,2,NA
53,1,,None,Shared,2,23.581252311321506
53,2,,None,Shared,2,0.3517209405196118
54,1,,None,Shared,2,3.550743129727757
54,2,,None,Shared,2,1.5450406509301278
54,3,,None,Shared,2,0.6204663069558181
55,1,,None,Shared,2,23.246234010293445
55,2,,None,Shared,2,3.5272806553247427
55,3,,None,Shared,2,2.855127074378428
56,1,,None,Shared,2,3.6905009808967666
56,2,,None,Shared,2,9.756371781822127
56,3,,None,Shared,2,0.6146770058611105
57,1,,None,Shared,2,5.857932148993839
57,2,,None,Shared,2,0.916440303957654
57,3,,None,Shared,2,NA
57,4,,None,Shared,2,NA
57,5,,None,Shared,2,NA
57,6,,None,Shared,2,3.0043348192311248
57,7,,None,Shared,2,NA
57,8,,None,Shared,2,NA
58,1,,None,Shared,2,NA
58,2,,None,Shared,2,1.4180508790387865
58,3,,None,Shared,2,NA
58,4,,None,Shared,2,4.467965423804054
58,5,,None,Shared,2,NA
58,6,,None,Shared,2,NA
58,7,,None,Shared,2,NA
59,1,,None,Shared,2,1.2459141514996472
59,2,,None,Shared,2,5.510734976452811
60,1,,None,Shared,2,3.5833806988025145
60,2,,None,Shared,2,2.206141917683223
60,3,,None,Shared,2,6.300171436321676
60,4,,None,Shared,2,1.6434728456695837
61,1,,None,Shared,2,2.188747216631282
61,2,,None,Shared,2,0.20164165978991178
61,3,,None,Shared,2,2.3710107236967617
61,4,,None,Shared,2,NA
61,5,,None,Shared,2,NA
61,6,,None,Shared,2,NA
61,7,,None,Shared,2,NA
61,8,,None,Shared,2,NA
61,9,,None,Shared,2,NA
61,10,,None,Shared,2,NA
62,1,,None,Shared,2,14.619621557537277
62,2,,None,Shared,2,4.662094307355689
62,3,,None,Shared,2,2.823006092251838
63,1,,None,Shared,2,18.83945601934242
63,2,,None,Shared,2,5.342744202321408
63,3,,None,Shared,2,2.029207786393184
64,1,,None,Shared,2,18.775914210831125
64,2,,None,Shared,2,2.5462028094002687
64,3,,None,Shared,2,2.0663608579439705
64,4,,None,Shared,2,4.958758217537936
65,1,,None,Shared,2,3.441852973467254
65,2,,None,Shared,2,0.6362573994509573
65,3,,None,Shared,2,1.8801780311996825
66,1,,None,Shared,2,0.7832769001803634
66,2,,None,Shared,2,3.229620450395371
66,3,,None,Shared,2,19.760021551093992
67,1,,None,Shared,2,4.454013581840491
67,2,,None,Shared,2,23.475862840556225
67,3,,None,Shared,2,1.4591096712269067
68,1,,None,Shared,2,12.624492203882376
68,2,,None,Shared,2,3.855164660676449
68,3,,None,Shared,2,0.9140658663742325
69,1,,None,Shared,2,1.2954015508848187
69,2,,None,Shared,2,1.6784133471468914
69,3,,None,Shared,2,58.47264741642858
70,1,,None,Shared,2,0.9838662495184123
70,2,,None,Shared,2,1.5391438821220247
70,3,,None,Shared,2,5.5930393137279015
71,1,,None,Shared,2,21.51350378975832
71,2,,None,Shared,2,2.2001171917335762
72,1,,None,Shared,2,0.6742803348756361
72,2,,None,Shared,2,1.1672782465124145
72,3,,None,Shared,2,1.5912896434162753
73,1,,None,Shared,2,1.2943680255758017
73,2,,None,Shared,2,19.252278721033303
73,3,,None,Shared,2,1.9219073856999198
74,1,,None,Shared,2,2.056854844173504
74,2,,None,Shared,2,NA
74,3,,None,Shared,2,8.947761745263454
74,4,,None,Shared,2,0.8719335811367754
74,5,,None,Shared,2,NA
74,6,,None,Shared,2,NA
74,7,,None,Shared,2,1.544827704349267
74,8,,None,Shared,2,NA
75,1,,None,Shared,2,19.694646611958387
75,2,,None,Shared,2,2.320262462402621
75,3,,None,Shared,2,0.7675089673591964
75,4,,None,Shared,2,0.12826885826263676
76,1,,None,Shared,2,0.799310658887668
76,2,,None,Shared,2,0.9116949569412582
76,3,,None,Shared,2,1.9912516178844057
76,4,,None,Shared,2,9.202937586946803
77,1,,None,Shared,2,50.65031875026843
77,2,,None,Shared,2,1.8516615908150913
77,3,,None,Shared,2,0.9624385529567883
78,1,,None,Shared,2,1.6014659476131465
78,2,,None,Shared,2,30.672157162635042
78,3,,None,Shared,2,0.7847998789500426
78,4,,None,Shared,2,2.368330436527693
79,1,,None,Shared,2,2.04686520708671
79,2,,None,Shared,2,0.7578200247538349
79,3,,None,Shared,2,1.684638104145354
79,4,,None,Shared,2,60.0541911043684
80,1,,None,Shared,2,34.92147195680296
80,2,,None,Shared,2,5.782315577489473
80,3,,None,Shared,2,0.15493756807179118
81,1,,None,Shared,2,1.8119295082209308
81,2,,None,Shared,2,4.7038104342292595
81,3,,None,Shared,2,2.268400761173464
81,4,,None,Shared,2,NA
81,5,,None,Shared,2,NA
81,6,,None,Shared,2,NA
82,1,,None,Shared,2,1.4582977098130392
82,2,,None,Shared,2,1.7541560306297233
82,3,,None,Shared,2,1.2007112847350243
82,4,,None,Shared,2,NA
83,1,,None,Shared,2,3.324578339382962
83,2,,None,Shared,2,0.7914832743425454
83,3,,None,Shared,2,0.6609729570867429
83,4,,None,Shared,2,1.9785934193607124
83,5,,None,Shared,2,1.658593849923982
84,1,,None,Shared,2,23.53227694882053
84,2,,None,Shared,2,1.690286288677202
84,3,,None,Shared,2,3.9827861158066153
85,1,,None,Shared,2,18.636999660913325
85,2,,None,Shared,2,2.7893753467381335
86,1,,None,Shared,2,4.18714076742092
86,2,,None,Shared,2,46.981385814908194
86,3,,None,Shared,2,0.736360049161934
86,4,,None,Shared,2,0.902056185291751
87,1,,None,Shared,2,25.494491399420497
87,2,,None,Shared,2,1.1569751005478714
87,3,,None,Shared,2,0.6903266255911066
88,1,,None,Shared,2,1.2383280229696452
88,2,,None,Shared,2,0.46105206579672114
88,3,,None,Shared,2,1.1033227900989706
88,4,,None,Shared,2,1.2938090476555906
89,1,,None,Shared,2,1.9249027369884704
89,2,,None,Shared,2,1.9331589783046246
89,3,,None,Shared,2,14.71019901509558
90,1,,None,Shared,2,2.8171176602800005
90,2,,None,Shared,2,21.93432677266389
90,3,,None,Shared,2,1.0662594128139193
90,4,,None,Shared,2,0.31985654597022184
90,5,,None,Shared,2,NA
91,1,,None,Shared,2,37.54027134005326
91,2,,None,Shared,2,2.938641276020582
91,3,,None,Shared,2,0.39672348052517065
91,4,,None,Shared,2,3.9451293677270587
91,5,,None,Shared,2,2.023126962224448
92,1,,None,Shared,2,2.4252766449122545
92,2,,None,Shared,2,0.6090805650329278
92,3,,None,Shared,2,0.14390083391002328
92,4,,None,Shared,2,1.4818495304061226
93,1,,None,Shared,2,2.8931360098542656
93,2,,None,Shared,2,NA
93,3,,None,Shared,2,0.7205564043580402
93,4,,None,Shared,2,1.0427629805749021
93,5,,None,Shared,2,NA
93,6,,None,Shared,2,NA
94,1,,None,Shared,2,1.0785716853741116
94,2,,None,Shared,2,1.9734899696652282
94,3,,None,Shared,2,1.109775825316563
95,1,,None,Shared,2,19.32698535515341
95,2,,None,Shared,2,0.7241741662246363
95,3,,None,Shared,2,1.6237199421116333
96,1,,None,Shared,2,1.2247851352645032
96,2,,None,Shared,2,0.8482106146938131
96,3,,None,Shared,2,0.9056480105401246
96,4,,None,Shared,2,45.83292893258851
97,1,,None,Shared,2,3.073193814867034
97,2,,None,Shared,2,3.293876542275194
97,3,,None,Shared,2,2.5300079866087164
97,4,,None,Shared,2,5.665302265338387
98,1,,None,Shared,2,0.8816885465968416
98,2,,None,Shared,2,1.1199187791495442
98,3,,None,Shared,2,23.8472790183139
98,4,,None,Shared,2,1.3328465610464462
99,1,,None,Shared,2,1.6408437966235054
99,2,,None,Shared,2,3.0223312786688914
100,1,,None,Shared,2,2.6281771539961736
100,2,,None,Shared,2,1.5484716444893205
100,3,,None,Shared,2,123.38095009704698
100,4,,None,Shared,2,0.505079993664367
101,1,,None,Shared,3,0.523377732155419
101,2,,None,Shared,3,3.567380644251418
101,3,,None,Shared,3,2.4175750160218565
101,4,,None,Shared,3,20.842685900937344
102,1,,None,Shared,3,8.280486777596646
102,2,,None,Shared,3,0.3362089978019803
102,3,,None,Shared,3,4.40970982143888
103,1,,None,Shared,3,4.188060255030501
103,2,,None,Shared,3,0.8811223843903223
103,3,,None,Shared,3,4.905470460221385
104,1,,None,Shared,3,17.583425153130154
104,2,,None,Shared,3,3.194929514222075
105,1,,None,Shared,3,34.261756735885236
105,2,,None,Shared,3,0.5366943450419431
106,1,,None,Shared,3,6.630229303695682
106,2,,None,Shared,3,0.993300360142335
106,3,,None,Shared,3,NA
106,4,,None,Shared,3,2.0730265350895256
106,5,,None,Shared,3,0.6182464961485846
106,6,,None,Shared,3,47.32131021358136
106,7,,None,Shared,3,NA
107,1,,None,Shared,3,0.778968818374649
107,2,,None,Shared,3,3.8271747064008212
107,3,,None,Shared,3,3.0194740405205254
107,4,,None,Shared,3,0.7259135279081134
108,1,,None,Shared,3,0.8200846017348272
108,2,,None,Shared,3,5.1094654043843075
108,3,,None,Shared,3,17.25671220938395
108,4,,None,Shared,3,1.413562431003639
109,1,,None,Shared,3,27.191040300647696
109,2,,None,Shared,3,0.46634455150285564
109,3,,None,Shared,3,0.421080704853591
109,4,,None,Shared,3,3.887521331978017
110,1,,None,Shared,3,1.2366873918324714
110,2,,None,Shared,3,2.534962081204459
110,3,,None,Shared,3,NA
110,4,,None,Shared,3,1.4950419644879909
111,1,,None,Shared,3,19.608381625865796
111,2,,None,Shared,3,4.467423395993276
112,1,,None,Shared,3,1.6845003268002903
112,2,,None,Shared,3,0.587605950265629
112,3,,None,Shared,3,3.941213667931956
112,4,,None,Shared,3,4.172844122040467
113,1,,None,Shared,3,1.6659693664464787
113,2,,None,Shared,3,7.420639301578731
114,1,,None,Shared,3,NA
114,2,,None,Shared,3,6.572293789131947
114,3,,None,Shared,3,NA
114,4,,None,Shared,3,3.0731939586589943
114,5,,None,Shared,3,36.3302313668658
114,6,,None,Shared,3,NA
114,7,,None,Shared,3,NA
114,8,,None,Shared,3,NA
114,9,,None,Shared,3,NA
115,1,,None,Shared,3,0.28165639609873594
115,2,,None,Shared,3,3.272966224582508
115,3,,None,Shared,3,58.951895245992205
115,4,,None,Shared,3,4.301335960249733
116,1,,None,Shared,3,5.862174935030067
116,2,,None,Shared,3,55.30028073454962
116,3,,None,Shared,3,4.128329170938368
116,4,,None,Shared,3,0.09595504155592624
117,1,,None,Shared,3,0.8733213379064083
117,2,,None,Shared,3,13.956941515902312
118,1,,None,Shared,3,17.370407139883646
118,2,,None,Shared,3,1.8311501481285573
118,3,,None,Shared,3,0.8602829920458509
119,1,,None,Shared,3,4.325673462336097
119,2,,None,Shared,3,1.2913554641276666
119,3,,None,Shared,3,2.4442725298654597
119,4,,None,Shared,3,NA
119,5,,None,Shared,3,NA
120,1,,None,Shared,3,8.732450692599532
120,2,,None,Shared,3,6.654521079423106
120,3,,None,Shared,3,0.07317485907058235
121,1,,None,Shared,3,5.648109445630834
121,2,,None,Shared,3,NA
121,3,,None,Shared,3,6.044353700229278
121,4,,None,Shared,3,NA
121,5,,None,Shared,3,NA
122,1,,None,Shared,3,68.07526616545744
122,2,,None,Shared,3,2.2490797129219327
122,3,,None,Shared,3,2.4945479805876007
123,1,,None,Shared,3,4.1153689012818395
123,2,,None,Shared,3,3.2260511736542257
123,3,,None,Shared,3,2.1550252696396806
124,1,,None,Shared,3,1.4668281523228592
124,2,,None,Shared,3,3.3232821105733863
124,3,,None,Shared,3,15.493846630681702
125,1,,None,Shared,3,NA
125,2,,None,Shared,3,0.6280067423587126
125,3,,None,Shared,3,6.31443815159405
125,4,,None,Shared,3,52.22546877625896
125,5,,None,Shared,3,1.3922073912739494
125,6,,None,Shared,3,NA
125,7,,None,Shared,3,NA
125,8,,None,Shared,3,NA
126,1,,None,Shared,3,6.068652512934121
126,2,,None,Shared,3,NA
126,3,,None,Shared,3,NA
126,4,,None,Shared,3,0.0679696991313024
126,5,,None,Shared,3,3.056252607270222
127,1,,None,Shared,3,2.051851662850101
127,2,,None,Shared,3,2.1442513248520845
127,3,,None,Shared,3,42.39217906921225
128,1,,None,Shared,3,4.784601220867179
128,2,,None,Shared,3,40.38366043864158
128,3,,None,Shared,3,2.5654950475098013
129,1,,None,Shared,3,2.6379187289905985
129,2,,None,Shared,3,1.5783345969723916
129,3,,None,Shared,3,1.0124398273898438
130,1,,None,Shared,3,12.382950177274006
130,2,,None,Shared,3,1.7807676901389047
130,3,,None,Shared,3,1.4821887236277258
131,1,,None,Shared,3,1.6031711259348755
131,2,,None,Shared,3,3.652259138228379
131,3,,None,Shared,3,28.015083718622183
131,4,,None,Shared,3,2.3875476894261136
132,1,,None,Shared,3,0.9661703877286546
132,2,,None,Shared,3,0.837857614167677
132,3,,None,Shared,3,NA
132,4,,None,Shared,3,1.1415640449614912
132,5,,None,Shared,3,1.8092393526475599
132,6,,None,Shared,3,NA
133,1,,None,Shared,3,15.10724259541
133,2,,None,Shared,3,3.3466730394176105
134,1,,None,Shared,3,1.993525144295166
134,2,,None,Shared,3,2.5095903476334276
134,3,,None,Shared,3,48.12220722161443
134,4,,None,Shared,3,3.5958429846143196
134,5,,None,Shared,3,NA
135,1,,None,Shared,3,10.51565800531603
135,2,,None,Shared,3,1.7969700748760389
135,3,,None,Shared,3,1.2898571431365813
136,1,,None,Shared,3,0.10881530223272748
136,2,,None,Shared,3,2.9820592851561396
137,1,,None,Shared,3,41.11247783838779
137,2,,None,Shared,3,2.0578251262765663
137,3,,None,Shared,3,1.1326730635803428
138,1,,None,Shared,3,3.711786735164248
138,2,,None,Shared,3,14.103326570393794
138,3,,None,Shared,3,51.20627952181254
138,4,,None,Shared,3,1.108891656922622
139,1,,None,Shared,3,3.2443467140084516
139,2,,None,Shared,3,45.27004575328835
139,3,,None,Shared,3,1.7623205217868025
139,4,,None,Shared,3,0.05260769905631689
140,1,,None,Shared,3,7.395768503571807
140,2,,None,Shared,3,2.5730285624755087
140,3,,None,Shared,3,29.01394461099172
140,4,,None,Shared,3,1.388624211224909
141,1,,None,Shared,3,6.459451739659404
141,2,,None,Shared,3,7.511589856917744
141,3,,None,Shared,3,3.4074919910418853
142,1,,None,Shared,3,9.335236054862984
142,2,,None,Shared,3,2.912720170779417
142,3,,None,Shared,3,1.2936329038796126
143,1,,None,Shared,3,0.5967619219887816
143,2,,None,Shared,3,6.47649386012466
143,3,,None,Shared,3,1.0990795235128465
143,4,,None,Shared,3,NA
144,1,,None,Shared,3,25.508270998055934
144,2,,None,Shared,3,1.4526370600064193
144,3,,None,Shared,3,NA
144,4,,None,Shared,3,1.3966632119790077
144,5,,None,Shared,3,NA
145,1,,None,Shared,3,1.7935498780228583
145,2,,None,Shared,3,0.5239194271789832
145,3,,None,Shared,3,1.3815549453359346
145,4,,None,Shared,3,7.039746842250244
145,5,,None,Shared,3,4.54803596511725
146,1,,None,Shared,3,10.254699421613719
146,2,,None,Shared,3,1.7583945941465622
146,3,,None,Shared,3,0.4347877981440787
147,1,,None,Shared,3,0.8139782393093812
147,2,,None,Shared,3,3.85000353117682
147,3,,None,Shared,3,3.8456063595487118
147,4,,None,Shared,3,1.9307307110385774
148,1,,None,Shared,3,32.45941886055119
148,2,,None,Shared,3,NA
148,3,,None,Shared,3,2.106355191145788
148,4,,None,Shared,3,9.7026612796973
148,5,,None,Shared,3,NA
148,6,,None,Shared,3,NA
148,7,,None,Shared,3,NA
149,1,,None,Shared,3,1.2604242874812612
149,2,,None,Shared,3,27.915832441286792
149,3,,None,Shared,3,2.409112496325297
149,4,,None,Shared,3,0.4416336891654901
149,5,,None,Shared,3,NA
149,6,,None,Shared,3,NA
150,1,,None,Shared,3,3.50925283833888
150,2,,None,Shared,3,2.821670831056039
151,1,,None,Shared,4,3.5477456515547483
151,2,,None,Shared,4,36.76112040346256
151,3,,None,Shared,4,1.642318777191629
152,1,,None,Shared,4,11.52125682825353
152,2,,None,Shared,4,1.8164916450648696
152,3,,None,Shared,4,0.07490961220030452
152,4,,None,Shared,4,1.646141659218026
153,1,,None,Shared,4,2.3591630234208827
153,2,,None,Shared,4,3.4024666762810836
153,3,,None,Shared,4,9.216945483376364
154,1,,None,Shared,4,2.389601247726036
154,2,,None,Shared,4,3.799959793646362
154,3,,None,Shared,4,4.66781377579964
155,1,,None,Shared,4,20.199665941744417
155,2,,None,Shared,4,4.306918617662418
155,3,,None,Shared,4,NA
155,4,,None,Shared,4,NA
156,1,,None,Shared,4,0.03863780532069628
156,2,,None,Shared,4,39.983852241696304
156,3,,None,Shared,4,2.1688239490024697
157,1,,None,Shared,4,50.1251728865181
157,2,,None,Shared,4,1.3197962614849188
157,3,,None,Shared,4,2.361901500132725
158,1,,None,Shared,4,2.025627799941454
158,2,,None,Shared,4,39.18106864820193
158,3,,None,Shared,4,NA
158,4,,None,Shared,4,NA
158,5,,None,Shared,4,0.48743850656902077
159,1,,None,Shared,4,44.190282813978506
159,2,,None,Shared,4,2.179478253543446
159,3,,None,Shared,4,1.2402352498629603
159,4,,None,Shared,4,1.1971872320998076
160,1,,None,Shared,4,7.869965057377403
160,2,,None,Shared,4,5.5406010512217065
160,3,,None,Shared,4,0.5416269011044424
160,4,,None,Shared,4,NA
160,5,,None,Shared,4,NA
160,6,,None,Shared,4,NA
161,1,,None,Shared,4,0.4557640837099801
161,2,,None,Shared,4,46.080387612522784
161,3,,None,Shared,4,0.6246597153650931
162,1,,None,Shared,4,2.68482616762183
162,2,,None,Shared,4,52.72460498441339
162,3,,None,Shared,4,0.7835320669889675
163,1,,None,Shared,4,5.479280647116391
163,2,,None,Shared,4,1.138533780781999
163,3,,None,Shared,4,4.9232720221477715
163,4,,None,Shared,4,80.22484789666477
164,1,,None,Shared,4,46.69570638638401
164,2,,None,Shared,4,3.687079215592302
164,3,,None,Shared,4,1.4266532424040008
165,1,,None,Shared,4,1.8381372143915387
165,2,,None,Shared,4,11.022148428112365
166,1,,None,Shared,4,36.03936670232731
166,2,,None,Shared,4,6.047736055568249
166,3,,None,Shared,4,0.4394688271083633
167,1,,None,Shared,4,8.726583320544018
167,2,,None,Shared,4,1.7009075053632876
167,3,,None,Shared,4,1.0783916515356564
167,4,,None,Shared,4,14.230695527425873
168,1,,None,Shared,4,7.960293403212472
168,2,,None,Shared,4,5.646673262741818
168,3,,None,Shared,4,1.8412354796026613
168,4,,None,Shared,4,0.9912800008070336
169,1,,None,Shared,4,3.542083366299643
169,2,,None,Shared,4,33.56778266842773
169,3,,None,Shared,4,0.18190794375177763
170,1,,None,Shared,4,1.8886695864634975
170,2,,None,Shared,4,1.3900791080605255
170,3,,None,Shared,4,1.6943724172384211
170,4,,None,Shared,4,44.86136228059204
171,1,,None,Shared,4,1.7018069602502617
171,2,,None,Shared,4,4.520435690926508
171,3,,None,Shared,4,61.853202979744935
171,4,,None,Shared,4,1.5010546211600309
172,1,,None,Shared,4,3.284966680377006
172,2,,None,Shared,4,NA
